,timestamp,beacon_percentages,room
329,2023-04-10 14:30:27+09:00,"{20: 0.52, 11: 0.24, 8: 0.12}",520
330,2023-04-10 14:30:28+09:00,"{20: 0.46, 11: 0.2, 8: 0.15}",520
331,2023-04-10 14:30:29+09:00,"{10: 0.43, 21: 0.22, 8: 0.16}",520
332,2023-04-10 14:30:30+09:00,"{20: 0.35, 8: 0.32, 10: 0.22}",520
333,2023-04-10 14:30:31+09:00,{8: 1.0},520
334,2023-04-10 14:30:47+09:00,{8: 1.0},520
335,2023-04-10 14:30:48+09:00,"{8: 0.4, 10: 0.4, 20: 0.21}",520
336,2023-04-10 14:30:49+09:00,"{10: 0.44, 20: 0.32, 8: 0.22}",520
337,2023-04-10 14:30:50+09:00,"{8: 0.52, 21: 0.48}",520
338,2023-04-10 14:30:51+09:00,"{10: 0.61, 8: 0.39}",520
339,2023-04-10 14:30:52+09:00,{8: 1.0},520
340,2023-04-10 14:31:11+09:00,{8: 1.0},520
341,2023-04-10 14:31:12+09:00,{8: 1.0},520
342,2023-04-10 14:31:21+09:00,{20: 1.0},520
343,2023-04-10 14:31:27+09:00,{8: 1.0},520
344,2023-04-10 14:31:28+09:00,{8: 1.0},520
345,2023-04-10 14:31:30+09:00,{8: 1.0},520
346,2023-04-10 14:31:36+09:00,{8: 1.0},520
347,2023-04-10 14:31:59+09:00,"{20: 0.5, 18: 0.5}",520
348,2023-04-10 14:32:02+09:00,"{20: 0.5, 8: 0.5}",520
349,2023-04-10 14:32:04+09:00,"{8: 0.5, 21: 0.5}",520
350,2023-04-10 14:32:07+09:00,"{8: 0.33, 18: 0.33, 20: 0.33}",520
351,2023-04-10 14:32:08+09:00,"{8: 0.5, 20: 0.5}",520
352,2023-04-10 14:32:09+09:00,{11: 1.0},520
353,2023-04-10 14:32:10+09:00,{10: 1.0},520
354,2023-04-10 14:32:11+09:00,"{8: 0.5, 10: 0.5}",520
355,2023-04-10 14:32:13+09:00,{18: 1.0},520
356,2023-04-10 14:32:15+09:00,"{7: 0.5, 20: 0.5}",520
357,2023-04-10 14:32:16+09:00,"{11: 0.33, 20: 0.33, 18: 0.33}",520
358,2023-04-10 14:32:17+09:00,"{9: 0.5, 8: 0.5}",520
359,2023-04-10 14:32:18+09:00,"{22: 0.25, 11: 0.25, 20: 0.25}",520
360,2023-04-10 14:32:19+09:00,{20: 1.0},520
361,2023-04-10 14:32:20+09:00,"{21: 0.25, 18: 0.25, 8: 0.25}",520
362,2023-04-10 14:32:21+09:00,"{7: 0.33, 20: 0.33, 18: 0.33}",520
363,2023-04-10 14:32:22+09:00,"{7: 0.5, 8: 0.5}",520
364,2023-04-10 14:32:26+09:00,{18: 1.0},hallway
365,2023-04-10 14:32:28+09:00,{9: 1.0},hallway
366,2023-04-10 14:32:36+09:00,{4: 1.0},cafeteria
367,2023-04-10 14:32:37+09:00,{4: 1.0},cafeteria
368,2023-04-10 14:32:39+09:00,{4: 1.0},cafeteria
369,2023-04-10 14:32:41+09:00,{4: 1.0},cafeteria
370,2023-04-10 14:32:43+09:00,"{6: 0.5, 4: 0.5}",cafeteria
371,2023-04-10 14:32:44+09:00,"{19: 0.33, 7: 0.33, 6: 0.33}",cafeteria
372,2023-04-10 14:32:45+09:00,"{9: 0.5, 19: 0.5}",cafeteria
373,2023-04-10 14:32:46+09:00,"{19: 0.33, 5: 0.33, 6: 0.33}",cafeteria
374,2023-04-10 14:32:52+09:00,{19: 1.0},cleaning
375,2023-04-10 14:32:53+09:00,{19: 1.0},cleaning
376,2023-04-10 14:33:31+09:00,"{19: 0.5, 4: 0.5}",cleaning
377,2023-04-10 14:33:32+09:00,{19: 1.0},cleaning
378,2023-04-10 14:33:34+09:00,{19: 1.0},cleaning
379,2023-04-10 14:33:36+09:00,"{19: 0.5, 4: 0.5}",cleaning
380,2023-04-10 14:33:38+09:00,"{9: 0.5, 4: 0.5}",cleaning
381,2023-04-10 14:33:39+09:00,{9: 1.0},cleaning
382,2023-04-10 14:33:43+09:00,"{7: 0.5, 20: 0.5}",nurse station
383,2023-04-10 14:33:44+09:00,{20: 1.0},nurse station
384,2023-04-10 14:33:45+09:00,{11: 1.0},nurse station
385,2023-04-10 14:33:46+09:00,"{20: 0.25, 8: 0.25, 11: 0.25}",nurse station
386,2023-04-10 14:33:47+09:00,{7: 1.0},nurse station
387,2023-04-10 14:33:48+09:00,"{8: 0.25, 18: 0.25, 11: 0.25}",nurse station
388,2023-04-10 14:33:49+09:00,{9: 1.0},nurse station
389,2023-04-10 14:33:50+09:00,"{11: 0.5, 7: 0.5}",nurse station
390,2023-04-10 14:33:51+09:00,"{9: 0.25, 18: 0.25, 11: 0.25}",nurse station
391,2023-04-10 14:33:52+09:00,"{9: 0.33, 18: 0.33, 11: 0.33}",nurse station
392,2023-04-10 14:33:53+09:00,"{7: 0.5, 8: 0.5}",nurse station
393,2023-04-10 14:33:54+09:00,"{10: 0.5, 7: 0.5}",nurse station
394,2023-04-10 14:33:55+09:00,"{9: 0.5, 18: 0.5}",nurse station
395,2023-04-10 14:33:57+09:00,"{9: 0.5, 4: 0.5}",nurse station
396,2023-04-10 14:33:58+09:00,"{4: 0.5, 9: 0.5}",nurse station
397,2023-04-10 14:34:01+09:00,{4: 1.0},cafeteria
398,2023-04-10 14:34:03+09:00,{4: 1.0},cafeteria
399,2023-04-10 14:34:05+09:00,"{9: 0.5, 4: 0.5}",cafeteria
400,2023-04-10 14:34:06+09:00,{7: 1.0},cafeteria
401,2023-04-10 14:34:07+09:00,{4: 1.0},cafeteria
402,2023-04-10 14:34:09+09:00,{4: 1.0},cafeteria
403,2023-04-10 14:34:11+09:00,{4: 1.0},cafeteria
404,2023-04-10 14:34:12+09:00,{7: 1.0},cafeteria
405,2023-04-10 14:34:13+09:00,{9: 1.0},cafeteria
406,2023-04-10 14:34:14+09:00,"{4: 0.5, 7: 0.5}",cafeteria
407,2023-04-10 14:34:15+09:00,"{19: 0.5, 4: 0.5}",cafeteria
408,2023-04-10 14:34:16+09:00,"{5: 0.33, 19: 0.33, 4: 0.33}",cafeteria
409,2023-04-10 14:34:17+09:00,"{4: 0.5, 19: 0.5}",cafeteria
410,2023-04-10 14:34:18+09:00,{4: 1.0},cafeteria
411,2023-04-10 14:34:19+09:00,"{4: 0.5, 19: 0.5}",cafeteria
412,2023-04-10 14:34:20+09:00,"{19: 0.5, 4: 0.5}",cafeteria
413,2023-04-10 14:34:21+09:00,"{4: 0.5, 19: 0.5}",cafeteria
414,2023-04-10 14:34:22+09:00,"{4: 0.5, 9: 0.5}",cafeteria
415,2023-04-10 14:34:24+09:00,{4: 1.0},cafeteria
416,2023-04-10 14:34:25+09:00,{4: 1.0},cafeteria
417,2023-04-10 14:34:26+09:00,{4: 1.0},cafeteria
418,2023-04-10 14:34:27+09:00,{4: 1.0},cafeteria
419,2023-04-10 14:34:30+09:00,{4: 1.0},cafeteria
420,2023-04-10 14:34:31+09:00,{14: 1.0},cafeteria
421,2023-04-10 14:34:33+09:00,{4: 1.0},cafeteria
422,2023-04-10 14:34:35+09:00,"{14: 0.5, 4: 0.5}",kitchen
423,2023-04-10 14:34:46+09:00,{14: 1.0},kitchen
424,2023-04-10 14:34:49+09:00,"{4: 0.67, 14: 0.33}",kitchen
425,2023-04-10 14:34:51+09:00,{4: 1.0},kitchen
426,2023-04-10 14:34:53+09:00,{14: 1.0},kitchen
427,2023-04-10 14:34:57+09:00,{14: 1.0},kitchen
428,2023-04-10 14:34:58+09:00,"{4: 0.5, 14: 0.5}",kitchen
429,2023-04-10 14:34:59+09:00,{14: 1.0},kitchen
430,2023-04-10 14:35:00+09:00,{14: 1.0},kitchen
431,2023-04-10 14:35:02+09:00,{14: 1.0},kitchen
432,2023-04-10 14:35:04+09:00,{4: 1.0},kitchen
433,2023-04-10 14:35:10+09:00,{14: 1.0},kitchen
434,2023-04-10 14:35:11+09:00,{14: 1.0},kitchen
435,2023-04-10 14:35:14+09:00,{14: 1.0},kitchen
436,2023-04-10 14:35:15+09:00,{14: 1.0},kitchen
437,2023-04-10 14:35:17+09:00,{14: 1.0},kitchen
438,2023-04-10 14:35:18+09:00,{4: 1.0},kitchen
439,2023-04-10 14:35:21+09:00,{14: 1.0},kitchen
440,2023-04-10 14:35:22+09:00,{6: 1.0},kitchen
441,2023-04-10 14:35:23+09:00,{14: 1.0},kitchen
442,2023-04-10 14:35:25+09:00,{14: 1.0},kitchen
443,2023-04-10 14:35:26+09:00,{4: 1.0},kitchen
444,2023-04-10 14:35:28+09:00,{14: 1.0},kitchen
445,2023-04-10 14:35:31+09:00,{4: 1.0},kitchen
446,2023-04-10 14:35:36+09:00,{14: 1.0},kitchen
447,2023-04-10 14:35:40+09:00,{4: 1.0},kitchen
448,2023-04-10 14:35:41+09:00,{14: 1.0},kitchen
449,2023-04-10 14:35:44+09:00,{14: 1.0},kitchen
450,2023-04-10 14:35:45+09:00,{14: 1.0},kitchen
451,2023-04-10 14:35:48+09:00,{14: 1.0},kitchen
452,2023-04-10 14:35:49+09:00,{14: 1.0},kitchen
453,2023-04-10 14:35:51+09:00,{4: 1.0},kitchen
454,2023-04-10 14:35:55+09:00,{4: 1.0},kitchen
455,2023-04-10 14:35:56+09:00,{4: 1.0},kitchen
456,2023-04-10 14:35:59+09:00,{4: 1.0},kitchen
457,2023-04-10 14:36:00+09:00,{14: 1.0},kitchen
458,2023-04-10 14:36:01+09:00,{4: 1.0},kitchen
459,2023-04-10 14:36:04+09:00,{4: 1.0},kitchen
460,2023-04-10 14:36:05+09:00,"{14: 0.72, 4: 0.28}",kitchen
461,2023-04-10 14:36:06+09:00,{4: 1.0},kitchen
462,2023-04-10 14:36:08+09:00,{14: 1.0},kitchen
463,2023-04-10 14:36:09+09:00,"{4: 0.5, 14: 0.5}",kitchen
464,2023-04-10 14:36:10+09:00,{4: 1.0},kitchen
465,2023-04-10 14:36:11+09:00,{4: 1.0},kitchen
466,2023-04-10 14:36:12+09:00,"{4: 0.5, 14: 0.5}",kitchen
467,2023-04-10 14:36:13+09:00,{4: 1.0},kitchen
468,2023-04-10 14:36:16+09:00,{14: 1.0},kitchen
469,2023-04-10 14:36:18+09:00,"{6: 0.5, 4: 0.5}",kitchen
470,2023-04-10 14:36:19+09:00,"{14: 0.5, 4: 0.5}",kitchen
471,2023-04-10 14:36:20+09:00,{14: 1.0},kitchen
472,2023-04-10 14:36:22+09:00,{4: 1.0},kitchen
473,2023-04-10 14:36:24+09:00,{14: 1.0},kitchen
474,2023-04-10 14:36:25+09:00,{14: 1.0},kitchen
475,2023-04-10 14:36:28+09:00,{14: 1.0},kitchen
476,2023-04-10 14:36:38+09:00,{14: 1.0},kitchen
477,2023-04-10 14:36:43+09:00,{14: 1.0},kitchen
478,2023-04-10 14:36:44+09:00,{14: 1.0},kitchen
479,2023-04-10 14:36:48+09:00,{4: 1.0},kitchen
480,2023-04-10 14:36:49+09:00,{14: 1.0},kitchen
481,2023-04-10 14:36:51+09:00,{14: 1.0},kitchen
482,2023-04-10 14:36:52+09:00,"{14: 0.5, 4: 0.5}",kitchen
483,2023-04-10 14:36:53+09:00,{4: 1.0},kitchen
484,2023-04-10 14:36:54+09:00,{14: 1.0},kitchen
485,2023-04-10 14:36:55+09:00,{14: 1.0},kitchen
486,2023-04-10 14:36:57+09:00,{14: 1.0},kitchen
487,2023-04-10 14:37:00+09:00,{14: 1.0},kitchen
488,2023-04-10 14:37:02+09:00,{4: 1.0},kitchen
489,2023-04-10 14:37:03+09:00,{14: 1.0},kitchen
490,2023-04-10 14:37:05+09:00,{14: 1.0},kitchen
491,2023-04-10 14:37:08+09:00,{14: 1.0},kitchen
492,2023-04-10 14:37:09+09:00,{4: 1.0},kitchen
493,2023-04-10 14:37:10+09:00,{14: 1.0},kitchen
494,2023-04-10 14:37:11+09:00,{14: 1.0},kitchen
495,2023-04-10 14:37:12+09:00,{4: 1.0},kitchen
496,2023-04-10 14:37:13+09:00,{14: 1.0},kitchen
497,2023-04-10 14:37:15+09:00,{14: 1.0},kitchen
498,2023-04-10 14:37:17+09:00,{14: 1.0},kitchen
499,2023-04-10 14:37:18+09:00,{4: 1.0},kitchen
500,2023-04-10 14:37:19+09:00,{4: 1.0},kitchen
501,2023-04-10 14:37:22+09:00,{14: 1.0},kitchen
502,2023-04-10 14:37:23+09:00,{14: 1.0},kitchen
503,2023-04-10 14:37:24+09:00,{14: 1.0},kitchen
504,2023-04-10 14:37:30+09:00,{4: 1.0},kitchen
505,2023-04-10 14:37:31+09:00,{14: 1.0},kitchen
506,2023-04-10 14:37:33+09:00,{14: 1.0},kitchen
507,2023-04-10 14:37:34+09:00,{4: 1.0},kitchen
508,2023-04-10 14:37:40+09:00,{14: 1.0},kitchen
509,2023-04-10 14:37:42+09:00,"{14: 0.5, 4: 0.5}",kitchen
510,2023-04-10 14:37:43+09:00,"{6: 0.33, 14: 0.33, 4: 0.33}",kitchen
511,2023-04-10 14:37:45+09:00,{4: 1.0},kitchen
512,2023-04-10 14:37:46+09:00,{6: 1.0},kitchen
513,2023-04-10 14:37:47+09:00,"{6: 0.5, 4: 0.5}",kitchen
514,2023-04-10 14:37:48+09:00,"{14: 0.5, 4: 0.5}",kitchen
515,2023-04-10 14:37:49+09:00,"{6: 0.58, 4: 0.42}",kitchen
516,2023-04-10 14:37:50+09:00,{4: 1.0},kitchen
517,2023-04-10 14:37:51+09:00,{4: 1.0},kitchen
518,2023-04-10 14:37:52+09:00,"{14: 0.5, 4: 0.5}",kitchen
519,2023-04-10 14:37:53+09:00,"{6: 0.5, 14: 0.5}",kitchen
520,2023-04-10 14:37:55+09:00,{14: 1.0},kitchen
521,2023-04-10 14:37:57+09:00,{4: 1.0},kitchen
522,2023-04-10 14:37:58+09:00,"{4: 0.65, 7: 0.35}",kitchen
523,2023-04-10 14:38:01+09:00,"{4: 0.5, 9: 0.5}",kitchen
524,2023-04-10 14:38:03+09:00,{4: 1.0},kitchen
525,2023-04-10 14:38:04+09:00,{4: 1.0},kitchen
526,2023-04-10 14:38:05+09:00,{4: 1.0},kitchen
527,2023-04-10 14:38:06+09:00,{4: 1.0},kitchen
528,2023-04-10 14:38:07+09:00,"{4: 0.5, 9: 0.5}",kitchen
529,2023-04-10 14:38:08+09:00,{4: 1.0},cafeteria
530,2023-04-10 14:38:17+09:00,{4: 1.0},cafeteria
531,2023-04-10 14:38:18+09:00,{4: 1.0},cafeteria
532,2023-04-10 14:38:19+09:00,{9: 1.0},cafeteria
533,2023-04-10 14:38:20+09:00,{4: 1.0},cafeteria
534,2023-04-10 14:38:21+09:00,{4: 1.0},cafeteria
535,2023-04-10 14:38:22+09:00,{4: 1.0},cafeteria
536,2023-04-10 14:38:23+09:00,"{4: 0.33, 7: 0.33, 18: 0.33}",cafeteria
537,2023-04-10 14:38:25+09:00,{4: 1.0},cafeteria
538,2023-04-10 14:38:28+09:00,{9: 1.0},cafeteria
539,2023-04-10 14:38:30+09:00,"{19: 0.33, 4: 0.33, 6: 0.33}",cafeteria
540,2023-04-10 14:38:37+09:00,"{14: 0.55, 4: 0.27, 6: 0.18}",kitchen
541,2023-04-10 14:38:38+09:00,"{4: 0.67, 14: 0.33}",kitchen
542,2023-04-10 14:38:40+09:00,"{14: 0.5, 4: 0.5}",kitchen
543,2023-04-10 14:38:42+09:00,{14: 1.0},kitchen
544,2023-04-10 14:38:44+09:00,{14: 1.0},kitchen
545,2023-04-10 14:38:47+09:00,{14: 1.0},kitchen
546,2023-04-10 14:38:48+09:00,{14: 1.0},kitchen
547,2023-04-10 14:38:49+09:00,{14: 1.0},kitchen
548,2023-04-10 14:38:50+09:00,{14: 1.0},kitchen
549,2023-04-10 14:38:52+09:00,"{14: 0.6, 4: 0.4}",kitchen
550,2023-04-10 14:38:53+09:00,{4: 1.0},kitchen
551,2023-04-10 14:38:54+09:00,{14: 1.0},kitchen
552,2023-04-10 14:38:57+09:00,"{4: 0.8, 14: 0.2}",kitchen
553,2023-04-10 14:39:00+09:00,{4: 1.0},kitchen
554,2023-04-10 14:39:01+09:00,"{14: 0.92, 4: 0.08}",kitchen
555,2023-04-10 14:39:02+09:00,"{4: 0.79, 14: 0.21}",kitchen
556,2023-04-10 14:39:04+09:00,{14: 1.0},kitchen
557,2023-04-10 14:39:05+09:00,"{14: 0.5, 4: 0.5}",kitchen
558,2023-04-10 14:39:06+09:00,{4: 1.0},kitchen
559,2023-04-10 14:39:07+09:00,"{14: 0.65, 4: 0.35}",kitchen
560,2023-04-10 14:39:08+09:00,"{14: 0.53, 4: 0.47}",kitchen
561,2023-04-10 14:39:09+09:00,{4: 1.0},kitchen
562,2023-04-10 14:39:10+09:00,"{4: 0.5, 14: 0.5}",kitchen
563,2023-04-10 14:39:11+09:00,{14: 1.0},kitchen
564,2023-04-10 14:39:12+09:00,{14: 1.0},kitchen
565,2023-04-10 14:39:13+09:00,{14: 1.0},kitchen
566,2023-04-10 14:39:14+09:00,{14: 1.0},kitchen
567,2023-04-10 14:39:15+09:00,{14: 1.0},kitchen
568,2023-04-10 14:39:16+09:00,"{14: 0.67, 4: 0.33}",kitchen
569,2023-04-10 14:39:17+09:00,{4: 1.0},kitchen
570,2023-04-10 14:39:18+09:00,"{4: 0.5, 14: 0.5}",kitchen
571,2023-04-10 14:39:19+09:00,"{4: 0.5, 14: 0.5}",kitchen
572,2023-04-10 14:39:20+09:00,"{14: 0.67, 4: 0.33}",kitchen
573,2023-04-10 14:39:21+09:00,"{4: 0.6, 14: 0.4}",kitchen
574,2023-04-10 14:39:22+09:00,{14: 1.0},kitchen
575,2023-04-10 14:39:23+09:00,{14: 1.0},kitchen
576,2023-04-10 14:39:24+09:00,{14: 1.0},kitchen
577,2023-04-10 14:39:25+09:00,{14: 1.0},kitchen
578,2023-04-10 14:39:26+09:00,{14: 1.0},kitchen
579,2023-04-10 14:39:27+09:00,{14: 1.0},kitchen
580,2023-04-10 14:39:28+09:00,{14: 1.0},kitchen
581,2023-04-10 14:39:29+09:00,{14: 1.0},kitchen
582,2023-04-10 14:39:30+09:00,{14: 1.0},kitchen
583,2023-04-10 14:39:31+09:00,{14: 1.0},kitchen
584,2023-04-10 14:39:32+09:00,{14: 1.0},kitchen
585,2023-04-10 14:39:33+09:00,{14: 1.0},kitchen
586,2023-04-10 14:39:34+09:00,{14: 1.0},kitchen
587,2023-04-10 14:39:35+09:00,{14: 1.0},kitchen
588,2023-04-10 14:39:36+09:00,{14: 1.0},kitchen
589,2023-04-10 14:39:37+09:00,{14: 1.0},kitchen
590,2023-04-10 14:39:38+09:00,{14: 1.0},kitchen
591,2023-04-10 14:39:39+09:00,{14: 1.0},kitchen
592,2023-04-10 14:39:40+09:00,{14: 1.0},kitchen
593,2023-04-10 14:39:42+09:00,{14: 1.0},kitchen
594,2023-04-10 14:39:43+09:00,{14: 1.0},kitchen
595,2023-04-10 14:39:44+09:00,{14: 1.0},kitchen
596,2023-04-10 14:39:45+09:00,"{4: 0.6, 14: 0.4}",kitchen
597,2023-04-10 14:39:47+09:00,{14: 1.0},kitchen
598,2023-04-10 14:39:48+09:00,{14: 1.0},kitchen
599,2023-04-10 14:39:49+09:00,{14: 1.0},kitchen
600,2023-04-10 14:39:53+09:00,{14: 1.0},kitchen
601,2023-04-10 14:39:54+09:00,{4: 1.0},kitchen
602,2023-04-10 14:39:55+09:00,{4: 1.0},kitchen
603,2023-04-10 14:39:56+09:00,"{4: 0.67, 14: 0.33}",kitchen
604,2023-04-10 14:39:57+09:00,"{4: 0.66, 14: 0.34}",kitchen
605,2023-04-10 14:40:00+09:00,{14: 1.0},kitchen
606,2023-04-10 14:40:01+09:00,{14: 1.0},kitchen
607,2023-04-10 14:40:02+09:00,{14: 1.0},kitchen
608,2023-04-10 14:40:03+09:00,{14: 1.0},kitchen
609,2023-04-10 14:40:04+09:00,{14: 1.0},kitchen
610,2023-04-10 14:40:08+09:00,{14: 1.0},kitchen
611,2023-04-10 14:40:09+09:00,"{14: 0.78, 4: 0.22}",kitchen
612,2023-04-10 14:40:10+09:00,"{14: 0.65, 4: 0.35}",kitchen
613,2023-04-10 14:40:11+09:00,"{4: 0.69, 14: 0.31}",kitchen
614,2023-04-10 14:40:12+09:00,"{14: 0.59, 4: 0.41}",kitchen
615,2023-04-10 14:40:13+09:00,"{14: 0.79, 4: 0.21}",kitchen
616,2023-04-10 14:40:14+09:00,"{14: 0.81, 4: 0.19}",kitchen
617,2023-04-10 14:40:15+09:00,"{14: 0.81, 5: 0.19}",kitchen
618,2023-04-10 14:40:16+09:00,"{14: 0.89, 4: 0.11}",kitchen
619,2023-04-10 14:40:17+09:00,{14: 1.0},kitchen
620,2023-04-10 14:40:18+09:00,{14: 1.0},kitchen
621,2023-04-10 14:40:19+09:00,{14: 1.0},kitchen
622,2023-04-10 14:40:20+09:00,{14: 1.0},kitchen
623,2023-04-10 14:40:21+09:00,"{14: 0.67, 4: 0.33}",kitchen
624,2023-04-10 14:40:22+09:00,{14: 1.0},kitchen
625,2023-04-10 14:40:23+09:00,{14: 1.0},kitchen
626,2023-04-10 14:40:24+09:00,{14: 1.0},kitchen
627,2023-04-10 14:40:25+09:00,{14: 1.0},kitchen
628,2023-04-10 14:40:26+09:00,{14: 1.0},kitchen
629,2023-04-10 14:40:27+09:00,{14: 1.0},kitchen
630,2023-04-10 14:40:28+09:00,{14: 1.0},kitchen
631,2023-04-10 14:40:30+09:00,{14: 1.0},kitchen
632,2023-04-10 14:40:31+09:00,"{4: 0.64, 14: 0.36}",kitchen
633,2023-04-10 14:40:32+09:00,"{4: 0.92, 14: 0.08}",kitchen
634,2023-04-10 14:40:33+09:00,"{14: 0.79, 4: 0.21}",kitchen
635,2023-04-10 14:40:34+09:00,"{14: 0.67, 6: 0.33}",kitchen
636,2023-04-10 14:40:35+09:00,"{14: 0.6, 4: 0.4}",kitchen
637,2023-04-10 14:40:36+09:00,{14: 1.0},kitchen
638,2023-04-10 14:40:37+09:00,"{14: 0.81, 4: 0.19}",kitchen
639,2023-04-10 14:40:39+09:00,{14: 1.0},kitchen
640,2023-04-10 14:40:40+09:00,{14: 1.0},kitchen
641,2023-04-10 14:40:41+09:00,{14: 1.0},kitchen
642,2023-04-10 14:40:42+09:00,{14: 1.0},kitchen
643,2023-04-10 14:40:43+09:00,"{14: 0.82, 4: 0.18}",kitchen
644,2023-04-10 14:40:44+09:00,{14: 1.0},kitchen
645,2023-04-10 14:40:45+09:00,"{14: 0.65, 6: 0.35}",kitchen
646,2023-04-10 14:40:46+09:00,"{14: 0.82, 6: 0.18}",kitchen
647,2023-04-10 14:40:47+09:00,{14: 1.0},kitchen
648,2023-04-10 14:40:48+09:00,"{14: 0.49, 4: 0.34, 6: 0.17}",kitchen
649,2023-04-10 14:40:49+09:00,"{14: 0.45, 4: 0.41, 6: 0.14}",kitchen
650,2023-04-10 14:40:50+09:00,"{14: 0.85, 4: 0.15}",kitchen
651,2023-04-10 14:40:51+09:00,{14: 1.0},kitchen
652,2023-04-10 14:40:52+09:00,{14: 1.0},kitchen
653,2023-04-10 14:40:53+09:00,{14: 1.0},kitchen
654,2023-04-10 14:40:54+09:00,{14: 1.0},kitchen
655,2023-04-10 14:40:55+09:00,"{4: 0.4, 14: 0.39, 6: 0.2}",kitchen
656,2023-04-10 14:40:56+09:00,"{14: 0.82, 6: 0.18}",kitchen
657,2023-04-10 14:40:57+09:00,"{14: 0.64, 6: 0.36}",kitchen
658,2023-04-10 14:40:58+09:00,{14: 1.0},kitchen
659,2023-04-10 14:40:59+09:00,"{14: 0.5, 4: 0.5}",kitchen
660,2023-04-10 14:41:00+09:00,"{4: 0.67, 6: 0.33}",kitchen
661,2023-04-10 14:41:01+09:00,{4: 1.0},kitchen
662,2023-04-10 14:41:02+09:00,"{4: 0.81, 7: 0.19}",kitchen
663,2023-04-10 14:41:03+09:00,"{19: 0.4, 7: 0.4, 4: 0.2}",kitchen
664,2023-04-10 14:41:04+09:00,"{4: 0.52, 9: 0.31, 18: 0.17}",kitchen
665,2023-04-10 14:41:10+09:00,"{7: 0.47, 9: 0.4, 20: 0.13}",nurse station
666,2023-04-10 14:41:11+09:00,"{9: 0.43, 7: 0.29, 4: 0.14}",nurse station
667,2023-04-10 14:41:12+09:00,"{9: 0.52, 7: 0.38, 18: 0.11}",nurse station
668,2023-04-10 14:41:13+09:00,"{19: 0.35, 9: 0.26, 7: 0.23}",nurse station
669,2023-04-10 14:41:14+09:00,"{7: 0.44, 9: 0.35, 20: 0.21}",nurse station
670,2023-04-10 14:41:15+09:00,"{9: 0.46, 7: 0.43, 4: 0.11}",nurse station
671,2023-04-10 14:41:16+09:00,"{9: 0.4, 7: 0.3, 4: 0.15}",nurse station
672,2023-04-10 14:41:17+09:00,"{9: 0.74, 7: 0.22, 19: 0.04}",nurse station
673,2023-04-10 14:41:18+09:00,"{7: 0.39, 9: 0.32, 19: 0.19}",nurse station
674,2023-04-10 14:41:19+09:00,"{9: 0.46, 7: 0.31, 4: 0.23}",nurse station
675,2023-04-10 14:41:20+09:00,"{9: 0.6, 7: 0.3, 4: 0.11}",nurse station
676,2023-04-10 14:41:21+09:00,"{9: 0.48, 7: 0.32, 4: 0.2}",nurse station
677,2023-04-10 14:41:22+09:00,"{9: 0.61, 7: 0.26, 4: 0.13}",nurse station
678,2023-04-10 14:41:23+09:00,"{7: 0.43, 9: 0.33, 4: 0.24}",nurse station
679,2023-04-10 14:41:24+09:00,"{9: 0.63, 7: 0.28, 4: 0.09}",nurse station
680,2023-04-10 14:41:25+09:00,"{9: 0.82, 19: 0.14, 7: 0.05}",nurse station
681,2023-04-10 14:41:26+09:00,"{7: 0.45, 19: 0.26, 18: 0.15}",nurse station
682,2023-04-10 14:41:27+09:00,"{7: 0.47, 9: 0.35, 8: 0.09}",nurse station
683,2023-04-10 14:41:28+09:00,"{7: 0.51, 18: 0.2, 9: 0.19}",nurse station
684,2023-04-10 14:41:29+09:00,"{7: 0.48, 9: 0.33, 18: 0.1}",nurse station
685,2023-04-10 14:41:30+09:00,"{7: 0.4, 9: 0.24, 18: 0.12}",nurse station
686,2023-04-10 14:41:31+09:00,"{7: 0.42, 9: 0.35, 19: 0.23}",nurse station
687,2023-04-10 14:41:32+09:00,"{7: 0.46, 9: 0.24, 20: 0.15}",nurse station
688,2023-04-10 14:41:33+09:00,"{7: 0.59, 4: 0.25, 19: 0.12}",nurse station
689,2023-04-10 14:41:34+09:00,"{7: 0.61, 19: 0.26, 4: 0.13}",nurse station
690,2023-04-10 14:41:35+09:00,"{9: 0.53, 7: 0.47}",nurse station
691,2023-04-10 14:41:36+09:00,"{9: 0.53, 7: 0.47}",nurse station
692,2023-04-10 14:41:37+09:00,"{7: 0.51, 9: 0.49}",nurse station
693,2023-04-10 14:41:38+09:00,"{9: 0.75, 7: 0.23, 19: 0.02}",nurse station
694,2023-04-10 14:41:39+09:00,"{7: 0.58, 9: 0.29, 19: 0.13}",nurse station
695,2023-04-10 14:41:40+09:00,"{7: 0.42, 9: 0.31, 19: 0.21}",nurse station
696,2023-04-10 14:41:41+09:00,"{9: 0.37, 19: 0.19, 8: 0.19}",nurse station
697,2023-04-10 14:41:42+09:00,"{9: 0.58, 7: 0.28, 4: 0.14}",nurse station
698,2023-04-10 14:41:43+09:00,"{9: 0.47, 7: 0.41, 4: 0.12}",nurse station
699,2023-04-10 14:41:44+09:00,"{4: 0.52, 9: 0.39, 7: 0.09}",nurse station
700,2023-04-10 14:41:45+09:00,"{4: 0.45, 7: 0.33, 9: 0.23}",nurse station
701,2023-04-10 14:41:46+09:00,"{9: 0.72, 4: 0.18, 7: 0.1}",nurse station
702,2023-04-10 14:41:47+09:00,"{4: 0.41, 9: 0.38, 7: 0.21}",nurse station
